subject_ru,levels,type,topic_ru,topic_kz,prompt_ru,prompt_kz,options_ru,options_kz,correct_option_ids,sample_answer_ru,sample_answer_kz,keywords_ru,keywords_kz,explanation_ru,explanation_kz
Физика,medium,single_choice,Тепловые явления,Жылулық құбылыстар,"Найдите массу вещества, если Q=239 Дж, c=900 Дж/(кг·°C), Δt=17°C.","Q=239 Дж, c=900 Дж/(кг·°C), Δt=17°C болса, зат массасын табыңыз.",0.016|0.002|1.016|0.156,0.016|0.002|1.016|0.156,1,,,,,Из формулы Q=cmΔt получаем m=Q/(cΔt).,Q=cmΔt формуласынан m=Q/(cΔt) табамыз.
Физика,hard,single_choice,Колебания и волны,Тербелістер мен толқындар,Как изменится период математического маятника при увеличении длины в 4 раза?,"Математикалық маятниктің ұзындығы 4 есе артса, периоды қалай өзгереді?",Увеличится в 4 раза|Уменьшится в 2 раза|Не изменится|Увеличится в 2 раза,4 есе артады|2 есе кемиді|Өзгермейді|2 есе артады,4,,,,,"T~√l, поэтому при l*4 период растет в 2 раза.","T~√l, сондықтан l 4 есе артса, период 2 есе өседі."
Физика,hard,single_choice,Кинематика,Кинематика,Какой график соответствует равномерному движению?,Бірқалыпты қозғалысқа қай график сәйкес келеді?,График x(t) — прямая линия|График a(t) — постоянная ненулевая|График v(t) — убывающая кривая|График x(t) — парабола,x(t) графигі — түзу сызық|a(t) графигі — тұрақты нөлден өзге|v(t) графигі — кемімелі қисық|x(t) графигі — парабола,1,,,,,При равномерном движении координата зависит от времени линейно.,Бірқалыпты қозғалыста координата уақытқа сызықтық тәуелді.
Физика,hard,single_choice,Мощность,Қуат,Найдите мощность потока энергии: если давление 222 Па и объёмный расход 1 м³/с (упрощённо P=p·Q).,"Энергия ағынының қуатын табыңыз: қысым 222 Па, көлемдік шығын 1 м³/с (қарапайым түрде P=p·Q).",223|222|221|444,223|222|221|444,2,,,,,В задаче используется указанная зависимость P=p·Q.,Есепте берілген тәуелділік қолданылады: P=p·Q.
Физика,hard,single_choice,Колебания и волны,Тербелістер мен толқындар,Как изменится период математического маятника при увеличении длины в 4 раза?,"Математикалық маятниктің ұзындығы 4 есе артса, периоды қалай өзгереді?",Увеличится в 2 раза|Увеличится в 4 раза|Уменьшится в 2 раза|Не изменится,2 есе артады|4 есе артады|2 есе кемиді|Өзгермейді,1,,,,,"T~√l, поэтому при l*4 период растет в 2 раза.","T~√l, сондықтан l 4 есе артса, период 2 есе өседі."
Физика,hard,single_choice,Кинематика,Кинематика,Какой график соответствует равномерному движению?,Бірқалыпты қозғалысқа қай график сәйкес келеді?,График a(t) — постоянная ненулевая|График x(t) — прямая линия|График v(t) — убывающая кривая|График x(t) — парабола,a(t) графигі — тұрақты нөлден өзге|x(t) графигі — түзу сызық|v(t) графигі — кемімелі қисық|x(t) графигі — парабола,2,,,,,При равномерном движении координата зависит от времени линейно.,Бірқалыпты қозғалыста координата уақытқа сызықтық тәуелді.
Физика,hard,single_choice,Мощность,Қуат,Найдите мощность потока энергии: если давление 162 Па и объёмный расход 5 м³/с (упрощённо P=p·Q).,"Энергия ағынының қуатын табыңыз: қысым 162 Па, көлемдік шығын 5 м³/с (қарапайым түрде P=p·Q).",805|167|1620|810,805|167|1620|810,4,,,,,В задаче используется указанная зависимость P=p·Q.,Есепте берілген тәуелділік қолданылады: P=p·Q.
Физика,hard,single_choice,Колебания и волны,Тербелістер мен толқындар,Как изменится период математического маятника при увеличении длины в 4 раза?,"Математикалық маятниктің ұзындығы 4 есе артса, периоды қалай өзгереді?",Увеличится в 4 раза|Уменьшится в 2 раза|Не изменится|Увеличится в 2 раза,4 есе артады|2 есе кемиді|Өзгермейді|2 есе артады,4,,,,,"T~√l, поэтому при l*4 период растет в 2 раза.","T~√l, сондықтан l 4 есе артса, период 2 есе өседі."
Физика,hard,single_choice,Кинематика,Кинематика,Какой график соответствует равномерному движению?,Бірқалыпты қозғалысқа қай график сәйкес келеді?,График x(t) — парабола|График x(t) — прямая линия|График a(t) — постоянная ненулевая|График v(t) — убывающая кривая,x(t) графигі — парабола|x(t) графигі — түзу сызық|a(t) графигі — тұрақты нөлден өзге|v(t) графигі — кемімелі қисық,2,,,,,При равномерном движении координата зависит от времени линейно.,Бірқалыпты қозғалыста координата уақытқа сызықтық тәуелді.
Физика,hard,single_choice,Мощность,Қуат,Найдите мощность потока энергии: если давление 201 Па и объёмный расход 5 м³/с (упрощённо P=p·Q).,"Энергия ағынының қуатын табыңыз: қысым 201 Па, көлемдік шығын 5 м³/с (қарапайым түрде P=p·Q).",1005|206|2010|1000,1005|206|2010|1000,1,,,,,В задаче используется указанная зависимость P=p·Q.,Есепте берілген тәуелділік қолданылады: P=p·Q.
Физика,hard,single_choice,Колебания и волны,Тербелістер мен толқындар,Как изменится период математического маятника при увеличении длины в 4 раза?,"Математикалық маятниктің ұзындығы 4 есе артса, периоды қалай өзгереді?",Не изменится|Увеличится в 2 раза|Увеличится в 4 раза|Уменьшится в 2 раза,Өзгермейді|2 есе артады|4 есе артады|2 есе кемиді,2,,,,,"T~√l, поэтому при l*4 период растет в 2 раза.","T~√l, сондықтан l 4 есе артса, период 2 есе өседі."
Физика,hard,single_choice,Кинематика,Кинематика,Какой график соответствует равномерному движению?,Бірқалыпты қозғалысқа қай график сәйкес келеді?,График v(t) — убывающая кривая|График x(t) — парабола|График x(t) — прямая линия|График a(t) — постоянная ненулевая,v(t) графигі — кемімелі қисық|x(t) графигі — парабола|x(t) графигі — түзу сызық|a(t) графигі — тұрақты нөлден өзге,3,,,,,При равномерном движении координата зависит от времени линейно.,Бірқалыпты қозғалыста координата уақытқа сызықтық тәуелді.
